ticket_id,created_date,created_time,closed_date,closed_time,status,priority,category,error_code
2066,5/10/2025,6:18:00 PM,,,In Progress,Medium,Payment,PAY_504
2067,5/11/2025,9:32:00 AM,5/11/2025,5:03:00 PM,Closed,Medium,Network,NET_429
2068,5/11/2025,4:48:00 PM,5/11/2025,5:31:00 PM,Closed,Medium,General,GEN_200
2069,5/12/2025,9:45:00 AM,,,In Progress,Low,General,GEN_300
2070,5/12/2025,9:58:00 AM,,,In Progress,Low,Reporting,REP_500
2071,5/12/2025,10:48:00 AM,,,Open,Medium,Login,AUTH_429
2072,5/12/2025,11:57:00 AM,,,Open,Medium,Network,NET_503
2073,5/12/2025,2:03:00 PM,,,Open,Low,General,GEN_500
2074,5/12/2025,2:36:00 PM,5/12/2025,10:23:00 PM,Closed,Medium,Payment,PAY_401
2075,5/12/2025,4:35:00 PM,,,Open,Medium,Login,AUTH_429
2076,5/12/2025,4:41:00 PM,,,Open,Medium,Reporting,REP_404
2077,5/12/2025,5:05:00 PM,,,Open,Low,Account,ACC_401
2078,5/12/2025,6:33:00 PM,5/12/2025,7:25:00 PM,Closed,High,Reporting,REP_500
2079,5/12/2025,6:56:00 PM,,,Open,Medium,Login,AUTH_500
2080,5/13/2025,8:17:00 AM,,,In Progress,High,Account,ACC_400
2081,5/13/2025,8:38:00 AM,5/13/2025,10:07:00 AM,Closed,High,General,GEN_300
2082,5/13/2025,1:51:00 PM,5/13/2025,2:36:00 PM,Closed,High,Payment,PAY_504
2083,5/13/2025,2:21:00 PM,,,Open,Low,Login,AUTH_401
2084,5/13/2025,3:22:00 PM,5/13/2025,7:57:00 PM,Closed,Medium,Login,AUTH_403
2085,5/14/2025,9:27:00 AM,,,In Progress,Low,Reporting,REP_500
2086,5/14/2025,10:18:00 AM,5/14/2025,3:52:00 PM,Closed,Low,Network,NET_429
2087,5/14/2025,10:56:00 AM,,,Open,Medium,General,GEN_500
2088,5/14/2025,11:13:00 AM,,,Open,High,Login,AUTH_500
2089,5/14/2025,1:08:00 PM,,,In Progress,High,Payment,PAY_402
2090,5/14/2025,1:42:00 PM,,,In Progress,Medium,Account,ACC_409
2091,5/14/2025,3:15:00 PM,,,In Progress,Medium,Reporting,REP_400
2092,5/14/2025,5:01:00 PM,5/14/2025,5:41:00 PM,Closed,High,Network,NET_429
2093,5/14/2025,5:43:00 PM,5/14/2025,7:10:00 PM,Closed,High,Network,NET_503
2094,5/14/2025,7:23:00 PM,5/14/2025,9:27:00 PM,Closed,High,Network,NET_429
2095,5/15/2025,8:10:00 AM,,,In Progress,High,Network,NET_503
2096,5/15/2025,8:39:00 AM,,,Open,Low,Payment,PAY_504
2097,5/15/2025,10:22:00 AM,5/15/2025,12:35:00 PM,Closed,Medium,Reporting,REP_500
2098,5/15/2025,12:14:00 PM,,,Open,Medium,Account,ACC_401
2099,5/15/2025,1:54:00 PM,,,Open,Low,Account,ACC_409
2100,5/15/2025,2:01:00 PM,,,In Progress,Medium,Login,AUTH_404
2101,5/15/2025,2:55:00 PM,5/15/2025,11:59:00 PM,Closed,Low,Payment,PAY_500
2102,5/15/2025,5:36:00 PM,5/15/2025,11:29:00 PM,Closed,Medium,General,GEN_100
2103,5/15/2025,6:19:00 PM,5/15/2025,11:04:00 PM,Closed,Medium,Login,AUTH_404
2104,5/15/2025,6:38:00 PM,5/15/2025,11:18:00 PM,Closed,Low,Payment,PAY_402
2105,5/15/2025,7:49:00 PM,5/15/2025,11:59:00 PM,Closed,Medium,Login,AUTH_403
2106,5/16/2025,9:02:00 AM,,,Open,Low,Login,AUTH_401
2107,5/16/2025,9:40:00 AM,,,Open,Medium,Payment,PAY_409
2108,5/16/2025,11:34:00 AM,,,In Progress,Medium,Payment,PAY_401
2109,5/16/2025,12:40:00 PM,5/16/2025,4:29:00 PM,Closed,Low,Payment,PAY_502
2110,5/16/2025,1:08:00 PM,5/16/2025,4:07:00 PM,Closed,Medium,Payment,PAY_409
2111,5/16/2025,2:59:00 PM,,,In Progress,Medium,General,GEN_200
2112,5/16/2025,4:29:00 PM,5/16/2025,7:22:00 PM,Closed,High,Reporting,REP_408
2113,5/16/2025,4:40:00 PM,,,In Progress,Medium,Reporting,REP_500
2114,5/16/2025,5:32:00 PM,,,In Progress,Medium,Network,NET_503
2115,5/16/2025,6:09:00 PM,,,In Progress,Medium,Account,ACC_409
2116,5/16/2025,6:32:00 PM,5/16/2025,9:25:00 PM,Closed,Low,Network,NET_408
2117,5/16/2025,6:57:00 PM,,,Open,Medium,Reporting,REP_400
2118,5/17/2025,8:43:00 AM,,,Open,Medium,Account,ACC_409
2119,5/17/2025,2:54:00 PM,,,In Progress,Medium,Login,AUTH_500
2120,5/17/2025,7:37:00 PM,,,Open,Medium,Account,ACC_409
2121,5/18/2025,8:18:00 AM,,,Open,High,Payment,PAY_402
2122,5/18/2025,2:04:00 PM,5/18/2025,3:15:00 PM,Closed,Medium,Reporting,REP_400
2123,5/18/2025,3:47:00 PM,,,In Progress,Low,Payment,PAY_502
2124,5/19/2025,8:29:00 AM,5/19/2025,9:45:00 AM,Closed,High,Payment,PAY_504
2125,5/19/2025,9:17:00 AM,,,In Progress,Low,Login,AUTH_404
2126,5/19/2025,9:24:00 AM,5/19/2025,11:15:00 AM,Closed,High,General,GEN_200
2127,5/19/2025,10:07:00 AM,,,In Progress,Medium,Login,AUTH_403
2128,5/19/2025,11:12:00 AM,5/19/2025,3:50:00 PM,Closed,Low,Network,NET_503
2129,5/19/2025,2:31:00 PM,5/19/2025,4:41:00 PM,Closed,High,Reporting,REP_500
2130,5/19/2025,2:44:00 PM,,,Open,Low,Network,NET_503
2131,5/19/2025,3:23:00 PM,,,Open,Medium,Network,NET_408
2132,5/19/2025,6:03:00 PM,5/19/2025,6:57:00 PM,Closed,High,Reporting,REP_408
2133,5/19/2025,7:30:00 PM,,,Open,Medium,General,GEN_500
2134,5/20/2025,9:48:00 AM,5/20/2025,12:17:00 PM,Closed,High,Reporting,REP_404
2135,5/20/2025,11:03:00 AM,,,In Progress,Low,Payment,PAY_400
2136,5/20/2025,11:17:00 AM,5/20/2025,12:05:00 PM,Closed,Medium,Payment,PAY_400
2137,5/20/2025,2:07:00 PM,5/20/2025,4:27:00 PM,Closed,Low,Payment,PAY_504
2138,5/20/2025,2:10:00 PM,5/20/2025,5:02:00 PM,Closed,High,Login,AUTH_429
2139,5/20/2025,2:12:00 PM,,,In Progress,High,Account,ACC_500
2140,5/20/2025,4:16:00 PM,,,In Progress,Low,Network,NET_408
2141,5/20/2025,7:23:00 PM,,,Open,Low,Account,ACC_400
2142,5/21/2025,9:15:00 AM,,,Open,Low,Payment,PAY_402
2143,5/21/2025,11:30:00 AM,,,In Progress,Medium,Payment,PAY_401
2144,5/21/2025,12:11:00 PM,5/21/2025,1:47:00 PM,Closed,High,Account,ACC_409
2145,5/21/2025,12:24:00 PM,5/21/2025,8:05:00 PM,Closed,Low,Login,AUTH_429
2146,5/21/2025,12:30:00 PM,5/21/2025,4:19:00 PM,Closed,Medium,Login,AUTH_404
2147,5/21/2025,12:47:00 PM,,,Open,Medium,Reporting,REP_500
2148,5/21/2025,1:20:00 PM,5/21/2025,5:03:00 PM,Closed,Medium,Account,ACC_404
2149,5/21/2025,2:04:00 PM,,,Open,Medium,Payment,PAY_500
2150,5/21/2025,2:58:00 PM,,,In Progress,High,Payment,PAY_400
2151,5/21/2025,6:59:00 PM,5/21/2025,9:01:00 PM,Closed,High,General,GEN_200
2152,5/21/2025,7:39:00 PM,,,In Progress,Low,Payment,PAY_401
2153,5/22/2025,8:16:00 AM,,,In Progress,Medium,General,GEN_300
2154,5/22/2025,9:47:00 AM,,,In Progress,High,Network,NET_503
2155,5/22/2025,10:01:00 AM,5/22/2025,11:48:00 AM,Closed,Medium,General,GEN_200
2156,5/22/2025,11:15:00 AM,,,Open,Medium,Account,ACC_401
2157,5/22/2025,1:26:00 PM,,,In Progress,High,Payment,PAY_400
2158,5/22/2025,3:42:00 PM,,,Open,Medium,General,GEN_300
2159,5/23/2025,8:51:00 AM,5/23/2025,2:11:00 PM,Closed,Medium,Login,AUTH_429
2160,5/23/2025,10:31:00 AM,5/23/2025,1:06:00 PM,Closed,High,Login,AUTH_404
2161,5/23/2025,12:18:00 PM,,,In Progress,High,General,GEN_100
2162,5/23/2025,12:36:00 PM,,,In Progress,High,General,GEN_500
2163,5/23/2025,1:24:00 PM,,,Open,Low,Payment,PAY_402
2164,5/23/2025,4:02:00 PM,,,In Progress,Medium,Account,ACC_500
2165,5/23/2025,4:05:00 PM,,,Open,Low,General,GEN_100
2166,5/23/2025,4:35:00 PM,,,In Progress,Medium,Network,NET_408
2167,5/23/2025,4:48:00 PM,,,Open,Medium,General,GEN_300
2168,5/23/2025,4:55:00 PM,5/23/2025,7:21:00 PM,Closed,Medium,Login,AUTH_403
2169,5/23/2025,6:45:00 PM,,,Open,Medium,General,GEN_300
2170,5/23/2025,7:56:00 PM,5/23/2025,11:59:00 PM,Closed,Medium,Login,AUTH_429
2171,5/25/2025,3:43:00 PM,5/25/2025,6:16:00 PM,Closed,High,Network,NET_503
2172,5/26/2025,8:48:00 AM,5/26/2025,10:59:00 AM,Closed,High,Network,NET_503
2173,5/26/2025,8:51:00 AM,,,In Progress,Medium,Login,AUTH_403
2174,5/26/2025,9:09:00 AM,,,Open,Low,Login,AUTH_404
2175,5/26/2025,9:30:00 AM,5/26/2025,3:14:00 PM,Closed,Medium,Network,NET_503
2176,5/26/2025,10:45:00 AM,5/26/2025,2:53:00 PM,Closed,Low,General,GEN_300
2177,5/26/2025,11:33:00 AM,,,Open,Medium,Login,AUTH_403
2178,5/26/2025,12:48:00 PM,,,In Progress,High,Account,ACC_409
2179,5/26/2025,1:34:00 PM,5/26/2025,8:24:00 PM,Closed,Low,Network,NET_500
2180,5/26/2025,2:08:00 PM,,,In Progress,Medium,General,GEN_300
2181,5/26/2025,5:43:00 PM,5/26/2025,6:41:00 PM,Closed,Medium,Login,AUTH_429
2182,5/26/2025,6:00:00 PM,,,Open,Low,General,GEN_100
2183,5/26/2025,6:25:00 PM,5/26/2025,11:59:00 PM,Closed,Low,Account,ACC_409
2184,5/26/2025,6:41:00 PM,,,In Progress,Medium,Account,ACC_404
2185,5/26/2025,7:16:00 PM,5/26/2025,8:28:00 PM,Closed,Medium,Network,NET_502
2186,5/27/2025,8:50:00 AM,5/27/2025,4:14:00 PM,Closed,Medium,Account,ACC_401
2187,5/27/2025,10:05:00 AM,5/27/2025,4:00:00 PM,Closed,Medium,Login,AUTH_401
2188,5/27/2025,11:29:00 AM,5/27/2025,5:44:00 PM,Closed,Medium,Reporting,REP_404
2189,5/27/2025,4:11:00 PM,,,In Progress,High,Login,AUTH_404
2190,5/27/2025,4:28:00 PM,,,Open,High,Payment,PAY_504
2191,5/27/2025,5:40:00 PM,,,In Progress,Medium,Account,ACC_500
2192,5/27/2025,7:42:00 PM,,,In Progress,Medium,Account,ACC_404
2193,5/28/2025,10:53:00 AM,5/28/2025,11:15:00 AM,Closed,High,General,GEN_200
2194,5/28/2025,11:18:00 AM,,,In Progress,Medium,Network,NET_408
2195,5/28/2025,11:19:00 AM,,,In Progress,Low,Payment,PAY_409
2196,5/28/2025,11:36:00 AM,,,Open,High,Payment,PAY_504
2197,5/28/2025,2:10:00 PM,,,In Progress,High,Login,AUTH_500
2198,5/28/2025,3:35:00 PM,,,In Progress,Medium,Login,AUTH_500
2199,5/28/2025,4:05:00 PM,,,In Progress,Medium,Payment,PAY_409
2200,5/28/2025,4:52:00 PM,5/28/2025,6:03:00 PM,Closed,Medium,General,GEN_500
2201,5/28/2025,6:08:00 PM,,,Open,Medium,Login,AUTH_401
2202,5/28/2025,6:28:00 PM,,,In Progress,Low,Account,ACC_409
2203,5/29/2025,8:05:00 AM,,,Open,Low,Login,AUTH_403
2204,5/29/2025,9:06:00 AM,5/29/2025,11:03:00 AM,Closed,High,Account,ACC_409
2205,5/29/2025,10:04:00 AM,5/29/2025,12:29:00 PM,Closed,Medium,General,GEN_100
2206,5/29/2025,6:36:00 PM,5/29/2025,8:05:00 PM,Closed,High,Network,NET_502
2207,5/29/2025,7:33:00 PM,,,Open,Medium,Payment,PAY_401
2208,5/30/2025,8:15:00 AM,,,In Progress,Medium,Payment,PAY_504
2209,5/30/2025,11:26:00 AM,5/30/2025,7:02:00 PM,Closed,Low,Network,NET_429
2210,5/30/2025,12:02:00 PM,5/30/2025,3:59:00 PM,Closed,Low,Payment,PAY_504
2211,5/30/2025,4:03:00 PM,,,Open,Medium,Account,ACC_400
2212,5/30/2025,4:55:00 PM,5/30/2025,7:16:00 PM,Closed,High,Account,ACC_409
2213,5/30/2025,4:59:00 PM,,,Open,Medium,Network,NET_503
2214,5/30/2025,5:30:00 PM,,,In Progress,High,Login,AUTH_429
2215,6/1/2025,1:06:00 PM,,,Open,Medium,Payment,PAY_500
2216,6/1/2025,1:24:00 PM,,,In Progress,High,Network,NET_429
2217,6/1/2025,5:36:00 PM,,,In Progress,Medium,Login,AUTH_500
2218,6/1/2025,5:51:00 PM,,,Open,High,Payment,PAY_500
2219,6/1/2025,5:54:00 PM,6/1/2025,9:02:00 PM,Closed,Medium,Payment,PAY_402
2220,6/1/2025,6:39:00 PM,,,Open,Low,Account,ACC_409
2221,6/2/2025,8:58:00 AM,6/2/2025,10:58:00 AM,Closed,High,Payment,PAY_401
2222,6/2/2025,9:38:00 AM,,,Open,Low,Reporting,REP_400
2223,6/2/2025,10:02:00 AM,,,In Progress,High,Login,AUTH_401
2224,6/2/2025,10:19:00 AM,,,In Progress,High,Payment,PAY_502
2225,6/2/2025,11:30:00 AM,,,In Progress,High,General,GEN_200
2226,6/2/2025,11:48:00 AM,6/2/2025,1:17:00 PM,Closed,High,Login,AUTH_404
2227,6/2/2025,11:57:00 AM,,,Open,Medium,Login,AUTH_500
2228,6/2/2025,12:56:00 PM,,,Open,Low,Network,NET_408
2229,6/2/2025,2:27:00 PM,,,In Progress,High,Account,ACC_400
2230,6/2/2025,2:30:00 PM,,,In Progress,Low,Reporting,REP_500
2231,6/2/2025,4:14:00 PM,,,Open,Low,General,GEN_200
2232,6/2/2025,4:33:00 PM,,,Open,Medium,Payment,PAY_409
2233,6/2/2025,5:00:00 PM,,,Open,Medium,General,GEN_100
2234,6/2/2025,5:53:00 PM,,,In Progress,Low,Login,AUTH_401
2235,6/2/2025,6:55:00 PM,,,Open,Low,General,GEN_300
2236,6/3/2025,8:30:00 AM,,,In Progress,Low,Network,NET_503
2237,6/3/2025,10:51:00 AM,6/3/2025,2:11:00 PM,Closed,Medium,Login,AUTH_401
2238,6/3/2025,3:24:00 PM,,,Open,Medium,General,GEN_200
2239,6/3/2025,5:35:00 PM,,,In Progress,Low,Network,NET_503
2240,6/3/2025,6:41:00 PM,6/3/2025,10:34:00 PM,Closed,Medium,Login,AUTH_401
2241,6/4/2025,9:39:00 AM,,,In Progress,Medium,General,GEN_300
2242,6/4/2025,1:53:00 PM,,,In Progress,Medium,General,GEN_100
2243,6/4/2025,3:29:00 PM,6/4/2025,4:02:00 PM,Closed,High,Reporting,REP_400
2244,6/4/2025,4:42:00 PM,6/4/2025,7:31:00 PM,Closed,High,Login,AUTH_403
2245,6/4/2025,5:17:00 PM,,,Open,Medium,Login,AUTH_500
2246,6/4/2025,5:56:00 PM,,,In Progress,Medium,Login,AUTH_404
2247,6/4/2025,6:15:00 PM,,,Open,Low,Login,AUTH_429
2248,6/4/2025,6:57:00 PM,,,Open,Medium,Login,AUTH_401
2249,6/5/2025,10:12:00 AM,,,Open,Medium,Login,AUTH_403
2250,6/5/2025,12:28:00 PM,,,In Progress,Low,Login,AUTH_401
2251,6/5/2025,2:51:00 PM,6/5/2025,4:10:00 PM,Closed,Medium,Payment,PAY_502
2252,6/5/2025,4:53:00 PM,6/5/2025,10:52:00 PM,Closed,Medium,Payment,PAY_400
2253,6/5/2025,6:18:00 PM,6/5/2025,9:17:00 PM,Closed,Medium,Network,NET_429
2254,6/5/2025,7:12:00 PM,,,In Progress,Medium,Network,NET_429
2255,6/6/2025,11:52:00 AM,,,In Progress,High,Payment,PAY_500
2256,6/6/2025,2:33:00 PM,,,Open,Low,Reporting,REP_408
2257,6/6/2025,4:20:00 PM,6/6/2025,11:59:00 PM,Closed,Low,Payment,PAY_400
2258,6/6/2025,6:52:00 PM,,,Open,Medium,General,GEN_500
2259,6/6/2025,7:34:00 PM,6/6/2025,10:12:00 PM,Closed,Medium,General,GEN_300
2260,6/7/2025,8:28:00 AM,,,Open,Medium,Payment,PAY_402
2261,6/7/2025,4:43:00 PM,6/7/2025,6:11:00 PM,Closed,Low,Network,NET_500
2262,6/7/2025,5:34:00 PM,,,In Progress,High,General,GEN_100
2263,6/8/2025,11:11:00 AM,,,Open,Medium,General,GEN_200
2264,6/8/2025,7:59:00 PM,,,Open,Low,General,GEN_300
2265,6/9/2025,10:28:00 AM,,,In Progress,High,Account,ACC_409
2266,6/9/2025,1:03:00 PM,6/9/2025,10:28:00 PM,Closed,Low,Network,NET_502
2267,6/9/2025,1:22:00 PM,,,Open,Low,Payment,PAY_502
2268,6/9/2025,1:33:00 PM,,,Open,Low,Account,ACC_404
2269,6/9/2025,2:32:00 PM,,,In Progress,Medium,Payment,PAY_504
2270,6/9/2025,2:44:00 PM,,,Open,Medium,Network,NET_502
2271,6/9/2025,3:16:00 PM,,,Open,Medium,Network,NET_408
2272,6/9/2025,4:21:00 PM,6/9/2025,5:33:00 PM,Closed,High,Payment,PAY_500
2273,6/9/2025,5:58:00 PM,6/9/2025,11:59:00 PM,Closed,Low,Reporting,REP_404
2274,6/10/2025,8:25:00 AM,,,In Progress,Low,Payment,PAY_400
2275,6/10/2025,1:22:00 PM,6/10/2025,6:29:00 PM,Closed,Medium,Payment,PAY_504
2276,6/10/2025,2:25:00 PM,6/10/2025,11:12:00 PM,Closed,Low,Login,AUTH_500
2277,6/10/2025,3:33:00 PM,,,Open,Low,Login,AUTH_403
2278,6/10/2025,4:32:00 PM,,,Open,Low,General,GEN_100
2279,6/10/2025,4:56:00 PM,,,Open,Low,Account,ACC_409
2280,6/10/2025,6:32:00 PM,,,Open,Medium,Payment,PAY_500
2281,6/10/2025,7:20:00 PM,6/10/2025,11:59:00 PM,Closed,Low,Reporting,REP_404
2282,6/11/2025,8:59:00 AM,6/11/2025,1:58:00 PM,Closed,Medium,Payment,PAY_504
2283,6/11/2025,9:29:00 AM,6/11/2025,11:25:00 AM,Closed,Low,Network,NET_500
2284,6/11/2025,10:25:00 AM,,,In Progress,Medium,Reporting,REP_408
2285,6/11/2025,10:48:00 AM,6/11/2025,6:43:00 PM,Closed,Medium,General,GEN_200
2286,6/11/2025,11:46:00 AM,,,In Progress,Medium,Payment,PAY_500
2287,6/11/2025,12:39:00 PM,6/11/2025,11:59:00 PM,Closed,Low,General,GEN_100
2288,6/11/2025,1:04:00 PM,6/11/2025,7:17:00 PM,Closed,Medium,Network,NET_503
2289,6/11/2025,1:10:00 PM,,,Open,Low,Payment,PAY_502
2290,6/11/2025,1:29:00 PM,,,In Progress,High,Login,AUTH_403
2291,6/11/2025,3:32:00 PM,,,In Progress,High,Login,AUTH_500
2292,6/11/2025,4:35:00 PM,,,Open,Medium,Reporting,REP_400
2293,6/11/2025,4:47:00 PM,6/11/2025,7:33:00 PM,Closed,Medium,Network,NET_502
2294,6/12/2025,8:25:00 AM,,,Open,Medium,Account,ACC_401
2295,6/12/2025,9:40:00 AM,,,In Progress,High,Login,AUTH_401
2296,6/12/2025,9:42:00 AM,,,Open,Medium,Network,NET_503
2297,6/12/2025,11:17:00 AM,,,Open,Medium,Network,NET_502
2298,6/12/2025,11:45:00 AM,6/12/2025,4:01:00 PM,Closed,Medium,Network,NET_502
2299,6/12/2025,11:56:00 AM,,,Open,Medium,General,GEN_500
2300,6/12/2025,12:18:00 PM,6/12/2025,9:33:00 PM,Closed,Low,Payment,PAY_504
2301,6/12/2025,3:42:00 PM,,,Open,Medium,Network,NET_500
2302,6/12/2025,5:26:00 PM,,,In Progress,Low,Login,AUTH_403
2303,6/13/2025,8:58:00 AM,,,In Progress,Medium,Account,ACC_404
2304,6/13/2025,9:23:00 AM,6/13/2025,10:27:00 AM,Closed,High,General,GEN_200
2305,6/13/2025,10:09:00 AM,6/13/2025,1:49:00 PM,Closed,Medium,Network,NET_502
2306,6/13/2025,10:45:00 AM,,,Open,High,Network,NET_502
2307,6/13/2025,11:33:00 AM,6/13/2025,12:17:00 PM,Closed,Medium,General,GEN_300
2308,6/13/2025,12:03:00 PM,6/13/2025,5:38:00 PM,Closed,Medium,General,GEN_300
2309,6/13/2025,12:30:00 PM,,,In Progress,Medium,Login,AUTH_401
2310,6/13/2025,2:27:00 PM,,,In Progress,Medium,Payment,PAY_401
2311,6/15/2025,4:31:00 PM,,,Open,Low,Payment,PAY_409
2312,6/15/2025,5:14:00 PM,,,In Progress,High,Payment,PAY_504
2313,6/16/2025,10:35:00 AM,,,Open,High,Login,AUTH_403
2314,6/16/2025,10:37:00 AM,6/16/2025,11:15:00 AM,Closed,High,Reporting,REP_400
2315,6/16/2025,11:41:00 AM,6/16/2025,1:59:00 PM,Closed,High,Reporting,REP_408
2316,6/16/2025,12:21:00 PM,6/16/2025,3:16:00 PM,Closed,Low,Login,AUTH_500
2317,6/16/2025,1:25:00 PM,,,Open,Medium,Reporting,REP_500
2318,6/16/2025,1:43:00 PM,,,Open,Medium,Payment,PAY_409
2319,6/16/2025,2:10:00 PM,6/16/2025,7:55:00 PM,Closed,Low,Login,AUTH_403
2320,6/16/2025,2:55:00 PM,6/16/2025,5:26:00 PM,Closed,Low,Payment,PAY_504
2321,6/16/2025,3:07:00 PM,6/16/2025,5:33:00 PM,Closed,High,Login,AUTH_403
2322,6/16/2025,3:59:00 PM,,,In Progress,Medium,General,GEN_500
2323,6/16/2025,6:46:00 PM,,,In Progress,Medium,Payment,PAY_401
2324,6/16/2025,6:53:00 PM,6/16/2025,11:59:00 PM,Closed,Medium,Account,ACC_500
2325,6/17/2025,8:40:00 AM,6/17/2025,9:33:00 AM,Closed,High,Payment,PAY_504
2326,6/17/2025,8:57:00 AM,,,Open,Medium,Login,AUTH_429
2327,6/17/2025,9:54:00 AM,6/17/2025,1:49:00 PM,Closed,Medium,Network,NET_408
2328,6/17/2025,10:52:00 AM,,,In Progress,Medium,Account,ACC_500
2329,6/17/2025,11:29:00 AM,,,In Progress,Low,Reporting,REP_404
2330,6/17/2025,11:53:00 AM,6/17/2025,6:41:00 PM,Closed,Medium,Account,ACC_401
2331,6/17/2025,12:49:00 PM,,,In Progress,High,Reporting,REP_404
2332,6/17/2025,1:03:00 PM,,,In Progress,Low,Reporting,REP_400
2333,6/17/2025,2:05:00 PM,6/17/2025,4:46:00 PM,Closed,High,Account,ACC_404
2334,6/17/2025,2:42:00 PM,,,In Progress,Medium,Payment,PAY_500
2335,6/17/2025,4:40:00 PM,,,Open,Medium,Payment,PAY_400
2336,6/18/2025,9:26:00 AM,,,Open,Medium,Payment,PAY_402
2337,6/18/2025,10:31:00 AM,,,In Progress,Medium,General,GEN_300
2338,6/18/2025,11:18:00 AM,,,In Progress,Medium,Payment,PAY_504
2339,6/18/2025,12:40:00 PM,6/18/2025,4:50:00 PM,Closed,Medium,Login,AUTH_401
2340,6/18/2025,1:01:00 PM,6/18/2025,2:40:00 PM,Closed,High,Login,AUTH_500
2341,6/18/2025,1:09:00 PM,,,In Progress,Medium,Payment,PAY_400
2342,6/18/2025,1:22:00 PM,,,In Progress,Medium,Payment,PAY_400
2343,6/18/2025,2:58:00 PM,,,In Progress,Medium,Reporting,REP_400
2344,6/18/2025,3:16:00 PM,,,Open,Low,Payment,PAY_409
2345,6/18/2025,3:42:00 PM,6/18/2025,10:11:00 PM,Closed,Medium,Network,NET_408
2346,6/18/2025,5:55:00 PM,,,Open,Medium,Payment,PAY_402
2347,6/18/2025,7:41:00 PM,6/18/2025,11:26:00 PM,Closed,Medium,General,GEN_500
2348,6/19/2025,8:06:00 AM,,,In Progress,Medium,General,GEN_100
2349,6/19/2025,8:21:00 AM,6/19/2025,2:12:00 PM,Closed,Low,Login,AUTH_401
2350,6/19/2025,9:32:00 AM,,,In Progress,Medium,Network,NET_503
2351,6/19/2025,9:42:00 AM,,,In Progress,Low,Login,AUTH_401
2352,6/19/2025,11:11:00 AM,,,Open,Medium,Account,ACC_404
2353,6/19/2025,2:35:00 PM,,,In Progress,Medium,Network,NET_503
2354,6/19/2025,3:19:00 PM,,,In Progress,Low,Reporting,REP_500
2355,6/19/2025,3:56:00 PM,6/19/2025,9:52:00 PM,Closed,Medium,General,GEN_200
2356,6/19/2025,5:26:00 PM,,,Open,Low,Network,NET_429
2357,6/19/2025,5:29:00 PM,6/19/2025,10:47:00 PM,Closed,Medium,Login,AUTH_401
2358,6/19/2025,6:39:00 PM,,,In Progress,Medium,Reporting,REP_500
2359,6/19/2025,6:46:00 PM,,,Open,Low,Login,AUTH_404
2360,6/20/2025,8:19:00 AM,6/20/2025,3:43:00 PM,Closed,Medium,Login,AUTH_429
2361,6/20/2025,9:53:00 AM,,,Open,High,Payment,PAY_504
2362,6/20/2025,10:24:00 AM,6/20/2025,5:35:00 PM,Closed,Medium,Login,AUTH_403
2363,6/20/2025,10:45:00 AM,,,In Progress,High,Account,ACC_400
2364,6/20/2025,11:27:00 AM,6/20/2025,2:02:00 PM,Closed,Low,Payment,PAY_502
2365,6/20/2025,2:15:00 PM,6/20/2025,5:48:00 PM,Closed,Medium,Network,NET_408
2366,6/20/2025,3:56:00 PM,,,In Progress,Low,Network,NET_503
2367,6/20/2025,4:23:00 PM,6/20/2025,11:59:00 PM,Closed,Low,Login,AUTH_404
2368,6/20/2025,4:47:00 PM,,,Open,High,General,GEN_200
2369,6/20/2025,4:50:00 PM,,,Open,Medium,Reporting,REP_404
2370,6/21/2025,8:33:00 AM,,,In Progress,Medium,Payment,PAY_502
2371,6/21/2025,9:52:00 AM,,,Open,Medium,Network,NET_429
2372,6/21/2025,12:01:00 PM,6/21/2025,5:45:00 PM,Closed,Medium,Reporting,REP_404
2373,6/22/2025,8:44:00 AM,6/22/2025,11:38:00 AM,Closed,High,Network,NET_429
2374,6/22/2025,4:31:00 PM,,,In Progress,Low,Login,AUTH_403
2375,6/23/2025,9:22:00 AM,,,In Progress,High,Reporting,REP_500
2376,6/23/2025,11:00:00 AM,6/23/2025,6:05:00 PM,Closed,Medium,Login,AUTH_500
2377,6/23/2025,11:23:00 AM,,,Open,Medium,Login,AUTH_429
2378,6/23/2025,11:32:00 AM,,,Open,Low,Login,AUTH_403
2379,6/23/2025,1:19:00 PM,,,Open,Medium,General,GEN_200
2380,6/23/2025,1:22:00 PM,6/23/2025,3:57:00 PM,Closed,High,Account,ACC_404
2381,6/23/2025,1:56:00 PM,6/23/2025,4:30:00 PM,Closed,High,General,GEN_200
2382,6/23/2025,4:18:00 PM,,,Open,Medium,General,GEN_100
2383,6/23/2025,5:11:00 PM,,,In Progress,Medium,General,GEN_200
2384,6/23/2025,5:53:00 PM,6/23/2025,6:38:00 PM,Closed,Medium,Payment,PAY_504
2385,6/23/2025,6:56:00 PM,,,Open,Low,Payment,PAY_402
2386,6/24/2025,9:16:00 AM,6/24/2025,10:38:00 AM,Closed,High,Network,NET_429
2387,6/24/2025,11:48:00 AM,,,Open,Medium,Reporting,REP_404
2388,6/24/2025,12:56:00 PM,6/24/2025,3:05:00 PM,Closed,High,Network,NET_429
2389,6/24/2025,1:25:00 PM,,,Open,Low,General,GEN_100
2390,6/24/2025,4:29:00 PM,6/24/2025,5:14:00 PM,Closed,High,Network,NET_500
2391,6/24/2025,4:57:00 PM,,,In Progress,High,Network,NET_429
